time,order,avg_nn_distance
1,0.9290189241903429,32.8332276150781
2,0.9290545272927805,32.54220762455836
3,0.9292407705171927,32.22018557988504
4,0.9294588391607757,31.91697925922535
5,0.9296841903235632,31.621865600831615
6,0.9298900833429538,31.381548456181577
7,0.930086562410074,31.15738449580069
8,0.9302701522359139,30.939567745994726
9,0.9304506322730856,30.731040898360547
10,0.9306513681607234,30.54962028676541
11,0.9308393310271736,30.384384037652698
12,0.9310162921048544,30.230791071666548
13,0.9311823325474794,30.10191410757916
14,0.9313357298366388,29.952878274575518
15,0.931477086128211,29.784757452111897
16,0.9315649541569657,29.58565930673909
17,0.9316436745913914,29.37950044351201
18,0.931710419176078,29.18619315604404
19,0.9267767637930734,29.181828585276968
20,0.9328974883875566,30.07191846442601
21,0.9330324875260572,29.922641250513717
22,0.9394685338189162,29.649000084031453
23,0.9370280753360583,29.159595295489257
24,0.9373160710836914,29.00569000024936
25,0.9316672914403215,29.79733629663872
26,0.9319866253492397,29.626174055732722
27,0.9322978888099351,29.44989249302931
28,0.9326190900670865,29.280579222203528
29,0.9278545073596017,29.87075413753515
30,0.9282140220674405,29.720141051241523
31,0.9285949873083572,29.568321126866223
32,0.9289902893713691,29.45100700783223
33,0.9293908910302129,29.373981744759853
34,0.9257037315454133,28.782203401127536
35,0.921111907988828,27.37864663348898
36,0.9216247622556649,27.242783062483003
37,0.9221316618148839,27.11508462167809
38,0.926946597532963,27.63234140974134
39,0.9275868419605742,27.544016351713044
40,0.928234243021697,27.44626677767506
41,0.9288833011951644,27.33854811777543
42,0.9295326768416566,27.241268029918878
43,0.9301748565902548,27.14403695961413
44,0.9307911528613068,27.031661266808456
45,0.9313650871465186,26.937900140179654
46,0.931898623912192,26.86835440273483
47,0.9323903239670139,26.81036322578542
48,0.9328451162836083,26.750612644456556
49,0.9332698172118452,26.6859879976179
50,0.9337256613319884,26.593983249015633
