time,order,avg_nn_distance
1,0.9232573441581087,33.88485581362832
2,0.9229778692077619,33.55279032816733
3,0.9226871158899883,33.22623877325513
4,0.9259336495742556,31.873055516146845
5,0.9257094754827345,31.426969638160426
6,0.9254681954966838,30.972774365267878
7,0.930705137313535,31.90412312018102
8,0.9265438312678917,31.032980175801868
9,0.9209722397443021,31.294002065651874
10,0.9208682863441485,30.887232544833196
11,0.9152936053611533,30.996521267529474
12,0.9151086192494096,30.640896926753253
13,0.9148843841947775,30.298346517832982
14,0.9146254041071199,29.987492570362857
15,0.9091597330251087,28.211009020223596
16,0.9088842435342227,27.837605519002487
17,0.9085835599721834,27.469655890287132
18,0.9082686048331916,27.098990447407736
19,0.9079596980007432,26.71393062369186
20,0.9109061269291918,25.095954695626624
21,0.9108445450906923,24.802410088640805
22,0.9107741590313785,24.55573798340465
23,0.9107056598408316,24.35251245088281
24,0.9106315032802865,24.167373513743314
25,0.910595604813855,23.979498313040573
26,0.9105720060646731,23.79929732536838
27,0.9105396337483925,23.60984420496923
28,0.9105187133117445,23.38768442748408
29,0.9104944286240694,23.183642461054173
30,0.910457636142477,22.994358200889174
31,0.9104040866210916,22.817263668060843
32,0.9103454132002677,22.659284898012515
33,0.9102792652316489,22.516035093403353
34,0.9102046439064193,22.388020329785697
35,0.9101205365158358,22.247827333944613
36,0.9100272453459948,22.122887713749172
37,0.9099235650415436,22.006342046739878
38,0.9098104637760892,21.894285398913638
39,0.9096999337077643,21.791373182310394
40,0.9095900849146561,21.704334831491483
41,0.9094828941442253,21.626057706474924
42,0.909372108037774,21.57219900386168
43,0.9092625235066063,21.53259615586689
44,0.9091550560439005,21.4716626628331
45,0.9090450339256486,21.421953567420378
46,0.9153495321274042,23.988143505905683
47,0.9221935595588472,21.585422962709664
48,0.9222304748713627,21.524432987682065
49,0.9222642958064567,21.445096628729228
50,0.918784271767521,23.02182128483696
