time,id,x,y
1,1,190.61148989294017,301.44049428679057
1,2,399.41596893301954,208.12404124979116
1,3,317.55871254469605,73.80510105819047
1,4,219.89234530991374,289.3525475246202
1,5,59.760088570459075,290.84423866122694
1,6,355.1857627206292,183.04951741187483
1,7,236.6685745087958,166.83733966895264
1,8,314.79413395076864,359.27663121083583
1,9,149.93980502592146,145.4789067524728
1,10,339.40374803374186,387.21942274418154
1,11,293.6407943189566,147.35103806094008
1,12,248.07379374161633,31.757841874701267
1,13,346.46452044254005,334.0653819362728
1,14,290.9599121478719,11.29753955998178
1,15,125.76578008695343,48.37061337671274
1,16,200.91295667104887,42.492915768677854
1,17,312.8991173086231,319.59613918250045
1,18,173.02279426387796,319.27429542856635
1,19,391.73326062217654,65.17531718921954
1,20,201.25324958888945,163.55184390091438
1,21,174.7172306426126,381.9112998544001
1,22,313.15028102754997,353.3340140174571
1,23,180.56912994847883,191.26832548472836
1,24,59.05564101617705,315.4076097772356
1,25,180.48914501244533,96.13835363097583
1,26,23.788605058074,273.07749029224476
1,27,6.727533971926737,316.32867126646335
1,28,42.65999713196586,80.9502377906244
1,29,20.432053935567378,38.64271210841809
1,30,120.36379832505376,378.9586231978105
1,31,27.412765015928034,33.52537031663337
1,32,238.77973879178376,77.88700559705225
1,33,348.28837028097917,345.5401357217596
1,34,257.0539569350683,352.26537413699515
1,35,259.33991218279175,133.9375437216972
1,36,137.31450890699088,377.20723907342426
1,37,262.5492386871199,216.24243295326713
1,38,296.9798696950683,198.77497630321668
1,39,89.7062212514414,26.661162449848444
1,40,157.03775546682772,141.12067157188685
1,41,46.16519036139539,29.502455828744196
1,42,109.37070800082236,156.42086802528783
1,43,206.4101481214669,32.265039372097704
1,44,259.81124291189406,136.71310447691152
1,45,259.1930447620409,194.72579708365822
1,46,323.23571906857177,285.64207256677383
1,47,320.9002266526418,302.7503571271273
1,48,208.7865611644704,28.90194081233757
1,49,63.98577907474245,125.95556925324104
1,50,224.48411360462262,130.0211973701237
2,1,191.54319846521412,301.80370102729967
2,2,0.19267239700599248,207.49417481233678
2,3,318.36665819926014,74.3943580643185
2,4,220.39137581528183,290.2191319433078
2,5,59.04442570885426,291.5426845564254
2,6,355.96866816531104,183.6716581231995
2,7,237.29790222497792,167.6144796985773
2,8,315.19865078884857,360.19116176128773
2,9,148.94397135377957,145.57009500516156
2,10,338.8183041419055,388.03013567087726
2,11,293.70216227914773,148.34915327145538
2,12,247.58051740900456,32.627714543363226
2,13,346.7351514160793,335.0280651012659
2,14,291.94882027980134,11.149011089297726
2,15,125.77934411347628,47.37070537235209
2,16,201.82147440512853,42.91076206441683
2,17,312.7989300426468,318.60117058413357
2,18,173.78037579181418,319.92703598079964
2,19,390.7979187652723,64.82157206809003
2,20,200.42235354315872,164.108271579224
2,21,175.08088088740652,382.8428354143555
2,22,314.035948700841,352.8696943296479
2,23,180.24834392181918,190.32117379407902
2,24,59.52217431716011,314.5231061429447
2,25,181.48522329371497,96.04987732011857
2,26,23.32141965526516,273.96164966668033
2,27,6.495624369915644,315.3559339244768
2,28,42.73658058572488,81.94730096545854
2,29,20.134860184075904,39.59752930247904
2,30,120.71745979998185,379.89399668532855
2,31,27.774832966917906,32.59321861285013
2,32,238.73664405805584,78.88607658748532
2,33,349.2879740162942,345.5682848308792
2,34,257.61017514799556,351.4343378564345
2,35,260.3383564847958,133.99330191208816
2,36,136.99493094673005,378.1547990595547
2,37,263.09517074997854,215.4046035059791
2,38,296.06198638771343,198.37812591065136
2,39,89.51794906917056,27.643279339726107
2,40,156.0458710205848,140.99352895392826
2,41,45.68480448740093,28.625398583140136
2,42,109.64435442232535,157.38269838247075
2,43,206.71006791055785,33.21900379497292
2,44,260.80505892274414,136.82414382389263
2,45,259.46072795786256,193.76229010045847
2,46,324.0889927825815,286.1635358626826
2,47,321.3969984614253,301.8824759313419
2,48,209.77855670526188,29.02821371936766
2,49,63.19855702150815,126.57223888837932
2,50,224.00335151237206,129.14434629345513
3,1,192.47490703748807,302.16690776780877
3,2,0.9693758609924351,206.8643083748824
3,3,319.17460385382424,74.98361507044652
3,4,220.89040632064993,291.08571636199537
3,5,58.51487058765934,292.39096008572955
3,6,356.7515736099929,184.29379883452418
3,7,237.92722994116002,168.39161972820196
3,8,315.9775022820512,360.8183701409639
3,9,147.94414267156367,145.588604630182
3,10,338.23286025006917,388.840848597573
3,11,293.7635302393389,149.34726848197067
3,12,247.0872410763928,33.49758721202518
3,13,347.2541536574223,335.882837979568
