time,id,x,y
1,1,50.83057272318026,335.12691429755426
1,2,20.687510846366486,192.69033274429086
1,3,166.80060759046444,227.86614032379052
1,4,154.26232142848656,358.9519696226765
1,5,65.97246090415135,204.68174870972524
1,6,266.40221925715116,243.9982638440027
1,7,325.0367819921338,228.23922387667255
1,8,254.66526060686763,34.8761092802968
1,9,81.39808072952383,252.8792248937141
1,10,372.59940226316996,195.53728815777947
1,11,39.44902076378691,32.2354413153307
1,12,367.2163713785995,91.540920654668
1,13,319.339497855681,156.54651538997376
1,14,19.664255859376482,79.87988416810458
1,15,212.32812459008926,44.610566002668115
1,16,394.86490662602023,267.63585141280174
1,17,375.71005560571143,141.15038879588644
1,18,24.26724711357628,368.8753545642749
1,19,158.5034295713195,319.1053727195329
1,20,98.47655150911534,274.64995308385693
1,21,4.325963261338868,321.10046463553624
1,22,35.43342224541866,0.9522485579405615
1,23,281.2151102653496,75.72372872241903
1,24,337.1674428987645,304.88447333465297
1,25,129.0524758233102,377.00180504422264
1,26,143.66552532150646,116.16238536897957
1,27,141.27130983750888,180.20096391178257
1,28,157.74010031712322,5.314467715136173
1,29,87.33143305446613,105.23780724259588
1,30,204.20868281120107,168.20454678731278
1,31,229.09236868526307,230.07630046176428
1,32,319.05020431398987,175.1163337383097
1,33,134.79483125021457,390.59222908989244
1,34,165.88263428264295,209.74409518946382
1,35,356.57966434665605,164.13823691971635
1,36,281.8317774691042,135.42753052509516
1,37,396.306749477721,385.0601913882662
1,38,90.40112200810077,328.42474529992177
1,39,175.20510903067884,310.7109970316194
1,40,140.26110543074415,173.9179844047186
1,41,201.70430988028988,126.64940351834251
1,42,166.4216507324905,128.01687074342192
1,43,163.4163754021954,101.02439995045373
1,44,366.3110609181141,310.4651114539244
1,45,369.9285260191202,349.9969734987996
1,46,19.451326336667023,25.34621379950473
1,47,332.47610492548205,92.57862267384091
1,48,319.76022085651937,23.119918004986307
1,49,154.72227874360544,91.95636049667873
1,50,273.2901403067111,191.11328258126622
2,1,51.24380744198028,334.2162897496871
2,2,21.594636633600484,193.11119234811986
2,3,167.1822796697192,226.94184252334017
2,4,153.95177085000807,359.9025264795802
2,5,64.99105130622516,204.48982372151795
2,6,267.2578377644014,244.5158708088427
2,7,325.6442769439018,227.4449003383228
2,8,253.98472305323148,34.14339607713276
2,9,82.30901528486181,253.2917757825644
2,10,373.3946315423666,194.93097933093588
2,11,38.80160699059735,31.473302609920417
2,12,366.46684904753124,92.20289971417823
2,13,319.0072081105389,157.48969274618702
2,14,20.348719224045027,80.60893142475302
2,15,212.8385327924213,45.470498248250394
2,16,395.4750275501228,266.84354310287927
2,17,375.6443581344354,142.1482283833292
2,18,25.23039276245459,369.1443349707115
2,19,158.79955089273602,318.150222384244
2,20,97.75354494139825,275.3407942400122
2,21,4.10071675008127,322.07476644153184
2,22,36.10179387761555,1.6960760656830964
2,23,280.2733228539405,75.38751975211729
2,24,336.6057075603186,305.7117903292452
2,25,129.96148801714625,376.5850355258346
2,26,144.28768072860606,115.37949160261229
2,27,140.38736650903573,179.733369865576
2,28,157.61156828670232,4.3227623571008955
2,29,86.38740742334083,105.56767935081129
2,30,205.0790685805958,167.71217638564835
2,31,228.10328628296185,230.22366396286975
2,32,318.3228778724824,175.80262540187852
2,33,134.8601238776456,389.59436293012794
2,34,166.88091798165928,209.80265845677604
2,35,355.5949864816233,164.3126201245115
2,36,282.8103645427009,135.2216972445269
2,37,397.1173171719214,384.47454643343553
2,38,89.70310447425972,327.70866463236365
2,39,174.21509282799198,310.8519506353956
2,40,139.2835472607474,173.7073187352975
2,41,201.4960042755299,125.67133972950991
2,42,166.6226956689237,127.03728872361216
