time,id,x,y
1,1,156.24740037624053,135.45173486675756
1,2,136.33795557886003,353.212941321886
1,3,383.5259872647227,334.6797307338957
1,4,354.6607713402177,210.4148956294103
1,5,24.50939895279377,166.50672493257647
1,6,145.1944269229175,104.87921291863982
1,7,62.50686861888497,301.26894293548435
1,8,124.71231155810638,37.02641582017985
1,9,389.65909365081023,168.57619444304078
1,10,291.0877482712294,246.2673511667868
1,11,334.9395243441304,149.21601021686138
1,12,354.98909243931485,76.48009428967666
1,13,174.50888761006607,350.29745471678973
1,14,128.60042791452645,60.900005398515155
1,15,362.83123330482607,315.62890592356536
1,16,347.9600721361741,305.1615613173716
1,17,373.5001201945833,221.88878479425034
1,18,198.63639418325778,321.7875633022392
1,19,171.140587968809,181.30343601503827
1,20,173.0046270299484,300.2904883233145
1,21,310.15106631632375,254.6356202512012
1,22,263.8325297839132,164.37776842774466
1,23,193.48250594149303,308.8572443803745
1,24,107.47023202351224,209.6551902549711
1,25,189.14779221776868,394.9450306399053
1,26,207.06269061206598,380.90602070307085
1,27,101.08501695368167,75.88660771872888
1,28,28.79105691150693,157.56652273270126
1,29,76.66243431991043,213.5706234944524
1,30,225.1678958108681,275.1366490035603
1,31,187.19894458632132,205.02031912727634
1,32,384.9044749861622,82.53114763413714
1,33,303.37518388332126,9.07305686003093
1,34,118.34963827888397,47.67476324792408
1,35,257.4666012506031,184.8684559090092
1,36,57.07708552032015,151.98703456219187
1,37,387.31675895415833,71.93259469664217
1,38,354.26948323539926,367.1901606380848
1,39,131.11418648594938,389.9607562077125
1,40,120.9640262271843,36.728493450737936
1,41,35.26784561167637,280.0481016839965
1,42,77.21077072642194,115.18356972730153
1,43,3.222154017932719,225.67101265655236
1,44,275.4904641985099,88.66574588987969
1,45,38.803225408779376,356.7295571941689
1,46,328.3613686590923,201.34032275947666
1,47,266.12367157920556,116.07264756398074
1,48,160.04738100779102,143.2828836815286
1,49,114.16990568350192,314.4728710631285
1,50,136.63604310830297,260.05755518073954
2,1,156.32153910576758,136.44898280422552
2,2,137.14056894350375,353.80944093370084
2,3,382.7492146894332,335.30951193898056
2,4,354.873500784055,211.39200677136122
2,5,23.988722826854637,167.36047921331362
2,6,145.83251326670597,105.64917773463512
2,7,61.97691624320947,302.11697034041646
2,8,124.8008212051536,38.02249113981164
2,9,390.4592531772011,167.9764072038251
2,10,292.01010095979984,246.65370012548456
2,11,335.9392413170363,149.2398004266927
2,12,354.015551343331,76.25158228904948
2,13,173.8482848418863,349.54671908910626
2,14,127.88604714853082,61.59976258581336
2,15,361.90403231392787,315.2543417468515
2,16,346.98230231961395,305.37124247013435
2,17,372.8962135331424,222.6858398389413
2,18,198.3156705159394,320.8403904937075
2,19,170.42253354521,180.6074490577252
2,20,173.89836012167856,299.84188921414636
2,21,311.14429336389685,254.75180988916088
2,22,262.8325783157264,164.38762039562255
2,23,192.94575093419,308.0135062325258
2,24,106.66294531136391,209.06503081516797
2,25,189.01219890579088,393.9542660595196
2,26,206.06298632234316,380.8817033613207
2,27,100.17007935854834,75.48301238053527
2,28,28.359381922621928,158.46855194728974
2,29,75.69515717499857,213.8243456356446
2,30,224.1826997692063,274.9652175026804
2,31,186.7036914252882,205.88906782885047
2,32,385.75973474153386,83.0493471621585
2,33,303.39045754844665,8.073173509257632
2,34,118.60053754318447,48.64277644988647
2,35,257.1838634731897,183.90925866692427
2,36,57.76014963698371,151.25667614844787
2,37,387.67818621415915,72.86499500537673
2,38,353.4929188497848,367.8201985377347
2,39,130.31190731780282,389.3638071844634
2,40,120.69750444434538,37.69232234596383
2,41,34.92325360321539,279.109349135289
2,42,76.92004077206758,116.14037487655665
2,43,2.2450908697131577,225.883962426196
2,44,275.0090796149591,89.54225537797413
2,45,38.23371242082832,357.55153952765
2,46,327.3622381135146,201.38201392033275
2,47,267.04005949560167,116.47293894120885
2,48,159.7954377256133,144.25062568359607
2,49,114.80475029052559,315.2455109047966
2,50,135.65170145099546,259.8812840779203
3,1,156.33210214079998,137.44892701381468
3,2,137.94318230814747,354.4059405455157
3,3,381.9724421141437,335.9392931440654
3,4,355.06763640364704,212.37298147093588
3,5,23.500202837638877,168.23303191667122
3,6,146.47059961049445,106.41914255063041
3,7,61.446963867533974,302.96499774534857
3,8,124.83811764766354,39.02179538546264
3,9,391.259412703592,167.3766199646094
3,10,292.964015251626,246.95377932144748
3,11,336.9389582899422,149.26359063652404
3,12,353.0420102473472,76.0230702884223
3,13,173.18768207370655,348.7959834614228
3,14,127.08054098040508,62.19234997439954
3,15,360.9366429735342,315.0010477198933
3,16,346.07633928515486,305.7945992702376
3,17,372.1896424756434,223.39348193824347
3,18,197.89900597771845,319.9313301752527
3,19,169.704479121611,179.91146210041214
3,20,174.71611679114372,299.26632511732896
3,21,312.1440629826065,254.77327403380042
3,22,261.8326042919139,164.39482814841637
3,23,192.32496963719413,307.2295224435989
3,24,105.85565859921559,208.47487137536484
3,25,188.8062440067884,392.9757045746977
3,26,205.08470386106373,380.67442715440575
3,27,99.255141763415,75.07941704234166
3,28,27.90397355310729,159.35883460856985
3,29,74.72788003008671,214.07806777683678
3,30,223.1975037275445,274.79378600180047
3,31,186.2084382642551,206.7578165304246
3,32,386.7082930423923,83.36594967300215
3,33,303.40573121357204,7.073290158484334
3,34,119.06806171782203,49.526756735938974
3,35,256.7046240250455,183.03157446896782
3,36,58.44321375364727,150.52631773470387
3,37,388.1551051354537,73.74394229760262
3,38,352.71635446417037,368.4502364373846
3,39,129.50962814965627,388.76685816121426
3,40,120.59073474014568,38.68660612349674
3,41,34.578661594754415,278.1705965865815
3,42,76.62931081771322,117.09718002581177
3,43,1.2680277214935964,226.09691219583965
3,44,274.52769503140826,90.41876486606857
3,45,37.66419943287726,358.3735218611311
3,46,326.3631075679369,201.42370508118884
3,47,267.9564474119978,116.87323031843697
3,48,159.50140321288458,145.20642048653465
3,49,115.43959489754926,316.01815074646476
3,50,134.66735979368795,259.7050129751011
4,1,156.29311308248236,138.44816665140493
4,2,138.7457956727912,355.00244015733057
4,3,381.1956695388542,336.56907434915024
4,4,355.213357637462,213.36230716150266
4,5,23.019080105518295,169.1096851643335
4,6,147.10868595428292,107.1891073666257
4,7,60.917011491858474,303.8130251502807
4,8,124.88195264554518,40.02083416997539
4,9,392.05957222998285,166.77683272539372
4,10,293.9357912581214,247.18968479658483
4,11,337.9386752628481,149.28738084635538
4,12,352.0684691513634,75.79455828779513
