time,id,x,y
1,1,97.68071737031616,212.08251621293584
1,2,296.9180083531829,246.42135944348436
1,3,303.95377175129187,248.64183461273018
1,4,214.12721989372272,360.93074466529384
1,5,242.22484152602496,262.6275425505177
1,6,204.7396670474078,391.292313523195
1,7,125.26426719597785,173.20538047058776
1,8,216.8837118360578,129.90652651058548
1,9,248.55062755902284,133.34635886816608
1,10,186.34822962829156,64.35936218991077
1,11,345.1973404973174,90.89615127987607
1,12,127.06805695108633,96.41023151516212
1,13,303.8892022923308,332.6605504693744
1,14,81.22441725202059,205.24059513789214
1,15,325.30160408436336,267.82604050895145
1,16,144.53263647980785,244.40559399235963
1,17,352.653896571213,29.374950688424114
1,18,76.98389369336432,313.2641526032798
1,19,357.11725149894374,312.012072462294
1,20,127.71176323760244,230.5074957676077
1,21,264.37734761529236,95.93982591638678
1,22,328.2190870644019,77.65603806715055
1,23,59.86928505418863,359.9392930812837
1,24,182.16077746899413,254.72150641481852
1,25,49.20702343317561,93.75467358053994
1,26,8.451521137303796,254.62161704733904
1,27,247.73120507808218,51.606315373425815
1,28,21.33542434109061,59.40874244058339
1,29,183.8140801793406,340.43607740464984
1,30,351.4341652900725,385.27525116608007
1,31,212.14017230982665,30.472579593691417
1,32,339.16730723082185,289.7390533802598
1,33,47.19537953793323,52.582924432282745
1,34,188.96860080425256,174.52931565861675
1,35,287.3985569202162,203.94925255343213
1,36,249.9387297230507,121.93317122205342
1,37,188.50518875560496,52.474851187479516
1,38,387.8629733584945,311.6399371639727
1,39,128.24270987627017,249.13350221099284
1,40,30.169561022540904,27.1501224669474
1,41,20.642666249644844,120.89019119306388
1,42,6.895748377172037,244.48937115283877
1,43,129.47203641507375,139.64714163547328
1,44,304.45878422853315,48.64589632693063
1,45,106.73971045864782,30.09752968738884
1,46,384.3992863358521,161.625160744024
1,47,287.91392305078904,253.5219335556116
1,48,391.7316468226645,221.3759010205957
1,49,300.7908883488727,33.83886897711739
1,50,332.24403091458186,281.92975852255927
2,1,97.31752869543033,211.15080059836524
2,2,296.24640929490135,245.6804446677407
2,3,304.8558516231466,248.2102654933592
2,4,213.18916457720874,360.5842591343407
2,5,242.17173061673088,261.62895393085796
2,6,203.90126588931193,390.7472598578523
2,7,124.34725487765337,173.6042393529524
2,8,217.5519111859658,130.65050878778203
2,9,248.8234293148259,132.3842885994067
2,10,187.3081235164526,64.0789986340212
2,11,344.9190164904286,91.85663852455417
2,12,126.17087959354468,96.85190196823159
2,13,303.92022617623314,331.6610318259127
2,14,81.3265379208374,204.24582311928668
2,15,324.7131601761466,268.6345785518923
2,16,145.32329603649566,243.7933379467233
2,17,353.0359429079015,30.29909385732325
2,18,76.91343007692393,314.2616669534313
2,19,357.3578541863315,311.0414487726893
2,20,128.64167181723622,230.87528651453252
2,21,264.5218576183868,94.95032257682412
2,22,328.54216477673987,78.60241050535365
2,23,58.89888204339645,359.69780188756135
2,24,182.0182474454367,253.73171593578533
2,25,49.119649973869144,92.75849795415229
2,26,9.371699788981221,255.01311576891692
2,27,247.8517435289323,52.59902403253314
2,28,21.73752910545707,58.493148776082705
2,29,182.814352257613,340.4127518281679
2,30,350.47147533643573,385.00464434213274
2,31,211.5492240764638,29.665870113466152
2,32,338.8001119333543,290.6691972473673
2,33,46.21321663399121,52.77095642456114
2,34,189.78552949259745,173.9525769672156
2,35,286.4353934822712,203.68033585293568
2,36,250.1366651701012,120.95295616462933
2,37,189.43396568994322,52.845490373536826
2,38,388.7311398379928,311.1436640900754
2,39,129.23476413888136,249.00769147999193
2,40,30.002200949668747,26.16422662761739
2,41,21.634502496588684,121.01770926726655
2,42,7.654309555549712,245.14097297808044
2,43,129.45654826993743,138.647261583987
2,44,303.53565981468654,48.26139493998862
2,45,106.63946948430726,31.092492876186924
2,46,383.71358889865513,162.3530474279395
2,47,288.1377737212239,252.54731010147876
