time,order,avg_nn_distance
1,0.9249197640888326,30.231588633175605
2,0.9249269626506692,29.842698595491925
3,0.9249681946831996,29.318445598935604
4,0.9306704864704352,29.662332308773358
5,0.9307815073516106,29.025067516735977
6,0.9309107187395156,28.410794535059143
7,0.931038975293693,27.84881910748245
8,0.9311582507495068,27.427436427210967
9,0.9312675422532286,26.993511602548107
10,0.9255363996108531,26.179911738448286
11,0.9197637312543986,25.330755376863898
12,0.9198611795389563,25.076655538902983
13,0.9200244835756731,25.002785324813644
14,0.9201971121087253,24.985574314000672
15,0.9203581997348229,24.956850085015436
16,0.9205020921195688,24.892287119444063
17,0.9205671673966022,24.73392001173347
18,0.9206102365126111,24.48016102386513
19,0.9206880355607445,24.140310721565985
20,0.9207365574526915,23.783769732518714
21,0.9207784939225648,23.367632810814868
22,0.9208222108865403,22.98510100708234
23,0.9208539247123555,22.80172131365576
24,0.9208345657216377,22.709399591947363
25,0.9207717713945115,22.642103089950574
26,0.9206967971790939,22.60159030434197
27,0.9206240576042543,22.583294904551735
28,0.9205819478825833,22.425627644700857
29,0.9205086762387853,22.191448182736725
30,0.9204292020915932,22.015777034042607
31,0.9203292186384066,22.06625062847909
32,0.9201991861214246,22.096550405854682
33,0.9200613229216027,22.11930582992868
34,0.9199148126533921,22.14290356710702
35,0.9197634394254668,22.187267982570944
36,0.9195479719137714,22.17865143889343
37,0.9193174998135993,22.078019856967718
38,0.9190962358916192,21.941401134080515
39,0.9189419064843573,21.727740260866366
40,0.9187836496195009,21.55082220288185
41,0.9186095553934638,21.468513517580895
42,0.9184302268339328,21.44946632710667
43,0.9182323247182584,21.58070243856328
44,0.9180063062864964,21.647969922367007
45,0.9294284088833998,22.61480347560956
46,0.9293260208556098,22.513178594801385
47,0.9292363176500116,22.448186982537045
48,0.9291445240140358,22.411599332549976
49,0.9239863995059064,21.97876872948807
50,0.9239211166500584,21.984668489158363
