time,order,avg_nn_distance
1,0.9065108988899211,32.97643263018019
2,0.9066217549637036,32.965064264532664
3,0.9067061955234402,32.939815872022564
4,0.9067689147188044,32.88753387186268
5,0.9068165338014273,32.78666437144535
6,0.9068638751687191,32.64926593465448
7,0.9068965323879199,32.49062393210815
8,0.9113557838982196,33.58036097968099
9,0.9114190405645727,33.374334945375615
10,0.911472096636096,33.065172169802786
11,0.9164486180808334,30.822762271999476
12,0.9113834284377874,30.748244164907376
13,0.9114950595434991,30.499179668073726
14,0.914985661875084,31.095308368189507
15,0.9151763422660061,30.941601181570164
16,0.9153508275297151,30.78545299130725
17,0.9154986986968642,30.697622699626855
18,0.915634712192098,30.632462824982145
19,0.9157584472099052,30.571592769403914
20,0.9158685509007597,30.514522303691102
21,0.9159642116034842,30.428805706616117
22,0.9160449552996691,30.337528423918297
23,0.9160130882140038,30.265889557167252
24,0.9159422268075705,30.200340606892365
25,0.9158574886093421,30.132669824719937
26,0.9157592582662253,30.090831419336737
27,0.9156490596725786,30.047226419235777
28,0.9155252843143422,30.020413191850462
29,0.9153825099762072,30.000607307061404
30,0.9152187790861721,29.993329344066783
31,0.9150347559241129,29.99785743045053
32,0.9210452559059371,28.403860587979974
33,0.9208325005329077,28.334972309007327
34,0.9205718011906988,28.277086538429867
35,0.9233731566201642,28.94378319955381
36,0.9230701979965665,28.906873400025717
37,0.9226392162247546,28.871279728264277
38,0.9220016022983316,28.7980376286322
39,0.9210148258399887,28.697160078790862
40,0.9251493692882684,29.359808216579765
41,0.9230747267619792,29.26017986376701
42,0.9266079335791767,28.006406713003035
43,0.9265631691388276,27.81020807304018
44,0.9265126322061075,27.62181929564511
45,0.9264595350143218,27.47249346324702
46,0.9264128625062057,27.36493824815578
47,0.9263599406093881,27.285911019585136
48,0.9263023999778419,27.218369158291953
49,0.9322918667151034,26.58196793303007
50,0.9322334802686665,26.540488511766597
