time,order,avg_nn_distance
1,0.9135151197419372,28.414550644275693
2,0.914057561686046,28.033552966726397
3,0.9145747259226309,27.530705440925548
4,0.9150685598348722,26.947734861148778
5,0.9155304131204293,26.325821741846195
6,0.9159422982385492,25.672496852347127
7,0.9163208217298922,25.069785954196348
8,0.9166671372675509,24.524766582012266
9,0.9170009773851345,24.001720228069438
10,0.9173549138494568,23.492477629566697
11,0.9177450381032486,22.99145619419246
12,0.918161994695732,22.465910405281203
13,0.9185800131796041,22.05666588226657
14,0.9189815012063566,21.787819844168304
15,0.919365309036419,21.47864766281423
16,0.9197453243505298,21.175473022748243
17,0.9201317916202271,20.825329122171365
18,0.9205151512500356,20.241491507325833
19,0.9208441593006539,19.632365170059884
20,0.9211608114384364,19.12969641743796
21,0.921472466322993,18.546445207402783
22,0.9217923128773776,18.023370742178358
23,0.922138244344995,18.00252064250484
24,0.9224967143590707,17.849020293885744
25,0.9228329743350463,17.62657442995742
26,0.9231225916334449,17.453380680756865
27,0.9233738975145954,17.295580673134523
28,0.923610524860467,17.200514244549623
29,0.9238585431339499,17.05767590117495
30,0.9240853271824637,16.78564291984817
31,0.9242693141491642,16.40584973597083
32,0.9244092097383785,16.06257727142664
33,0.9245273938282265,15.775677826489172
34,0.9246538972365932,15.676675045980778
35,0.9248045330187294,15.59371948911003
36,0.9249535204640656,15.607009752151052
37,0.9250888674029565,15.61871365541565
38,0.925228303202886,15.564852738401179
39,0.9254054282008997,15.504401426406673
40,0.9256091436113095,15.437075410183429
41,0.9258057207769462,15.334104508437505
42,0.925943877662162,15.367298209987645
43,0.926001320506295,15.395147139709412
44,0.9259896256213926,15.414230673484608
45,0.9259192499823068,15.346374204959933
46,0.9257978701331073,15.288966189613891
47,0.925644364602174,15.311633807547564
48,0.925461561050218,15.308328571210627
49,0.9252563223075951,15.291644766891118
50,0.9250221329319718,15.259493659639256
