time,order,avg_nn_distance
1,0.9200044353112895,33.79200762550489
2,0.9204096148166969,33.42233144627397
3,0.9207886731810561,32.99606585922452
4,0.9211253012293222,32.60711590661349
5,0.9214254069976231,32.18080027739678
6,0.9156502245018565,31.32475179408491
7,0.9202444479082514,29.880668762053556
8,0.9206106799333127,29.490129590887328
9,0.9209260140692525,29.043995393778214
10,0.9161772279493589,28.591418363924678
11,0.9164292794715437,28.05718644531446
12,0.9166633591585387,27.537914191531854
13,0.916861480033497,27.032133484941866
14,0.9169924251568452,26.542027108928696
15,0.9170956045528819,25.992664136845796
16,0.9172068571109722,25.46847572609307
17,0.9173223468302857,24.991920969364244
18,0.9174522294426284,24.50918111748396
19,0.9176103307729054,24.001754550138614
20,0.9177944319478218,23.45154885922635
21,0.9234449086018902,22.58723271958862
22,0.9236546871000013,22.02917528157211
23,0.9238658294328077,21.510164929037913
24,0.9240655011316927,21.025702842406435
25,0.9243059655009276,20.576311979296033
26,0.9245294934629288,20.150138386591905
27,0.9247091361983771,19.740205592632172
28,0.9248610511593267,19.358524816542307
29,0.9249777208505712,18.971461336889277
30,0.9250606703234578,18.55339979167069
31,0.9251043392814019,18.093486934902717
32,0.925108643668048,17.671285887793175
33,0.925077938701359,17.276477892372284
34,0.9250314177393153,16.940213703669464
35,0.9249684418682053,16.622950606059042
36,0.9248916248505746,16.329158633629746
37,0.9247938872054113,16.05782069287253
38,0.9246870325156524,15.815549999513525
39,0.9245567431566302,15.60195948619325
40,0.9243861585794159,15.477272855075366
41,0.924200776138776,15.412377934585752
42,0.9240165317157667,15.384453122935657
43,0.9238545876900995,15.403712099181085
44,0.9236778831633126,15.418489492308295
45,0.9234990506253924,15.437677284365966
46,0.923314360315402,15.456944007586108
47,0.9231130623554595,15.455695559221056
48,0.9229057068689575,15.394210555608735
49,0.9286339797332623,14.637681679665041
50,0.9285074680508507,14.589054468815194
