time,order,avg_nn_distance
1,0.9357768059933602,28.34564737710182
2,0.9357064835930768,28.1178964607847
3,0.9356426686247563,27.867036796372094
4,0.9355784482247688,27.575845774127096
5,0.9355065021291777,27.139959053000958
6,0.9355199927320409,26.76614505951828
7,0.9355320893687563,26.29609209368672
8,0.941465122955251,26.43067890513794
9,0.9415340273280856,25.966553616535503
10,0.94160667385345,25.548679203078954
11,0.9311877237779015,26.712441466998875
12,0.9313690035546215,26.199855007238895
13,0.9315185319101341,25.722695923450598
14,0.9316416693878352,25.246301873653934
15,0.9317448665511424,24.796839455337885
16,0.9318347316442547,24.360006123984302
17,0.9382400723980647,22.736467591659128
18,0.9383996799742259,22.303708915821186
19,0.9385578794729342,21.92073349645914
20,0.938684645993453,21.569325121561164
21,0.9388097619566022,21.196666448321803
22,0.9389264040240277,20.825863347365683
23,0.9390444323733695,20.455617133150447
24,0.9391359073791884,20.122787601985134
25,0.9392128438779929,19.792128176616032
26,0.939303396643125,19.47162601710442
27,0.9393950240550203,19.187311296996178
28,0.9394727213294309,18.883501598203214
29,0.9357090783745181,18.735532006834042
30,0.9358415513478673,18.464137083418066
31,0.9359517993919974,18.18754285438682
32,0.93605437250021,17.886043127873688
33,0.93615584729248,17.55088845140744
34,0.9362519254921985,17.28461138604095
35,0.9363365434375066,17.030492229379004
36,0.93641168753135,16.76100272790489
37,0.9364571565813603,16.49168282322647
38,0.9364855471569582,16.227240843020507
39,0.9365123648001662,16.01114816907708
40,0.9365359840620404,15.783895983589533
41,0.9365563382894568,15.580406199024514
42,0.9365728331133076,15.353554910649812
43,0.9365823414223088,15.117104291539963
44,0.9366067800498129,14.877775471351105
45,0.936633693520491,14.654701974189908
46,0.9366592898266158,14.446366109775624
47,0.9366840729437276,14.259400286017339
48,0.93670972092496,14.094696950009222
49,0.9367386249573986,13.929698608717569
50,0.9367741721344274,13.752180092460275
