time,order,avg_nn_distance
1,0.9318002950903355,35.04782140540287
2,0.931158009886166,34.976546877690495
3,0.9290879217921506,34.798193140083534
4,0.9261677992504544,34.57951691835185
5,0.927324312655123,32.769097094593
6,0.927408479643952,32.4832941074271
7,0.9347484518994471,32.321893925848286
8,0.9348816454461175,31.957764989500117
9,0.935008731696587,31.549737498721647
10,0.9351290549164964,31.107221069333445
11,0.9352418298792422,30.63580715540511
12,0.9353652765283152,30.17910288219257
13,0.9354968440654031,29.71729311159449
14,0.9332296678978422,30.464601522143116
15,0.9334564819604124,30.024259210613124
16,0.9336934726123729,29.593892083281926
17,0.9377432495924348,29.13434057246848
18,0.9380202467398239,28.601025425473296
19,0.9382982760400549,28.079097753660662
20,0.9385773836663434,27.571324207769443
21,0.9388543263729906,27.07136834549808
22,0.9391317766875459,26.574752862901576
23,0.9394199796770369,26.0729570623681
24,0.9396397662535659,25.56353843114816
25,0.9398138658299068,25.038478128790153
26,0.9399629073002118,24.47141226965114
27,0.9400960335383423,23.94397298865405
28,0.9402148493997997,23.432397699149927
29,0.9403241021533071,22.914893192166332
30,0.9404359546280412,22.439562050642884
31,0.9405474852934179,21.896857031484924
32,0.9406644950570546,21.347749948015814
33,0.9407767611217424,20.801981490982342
34,0.9408863065410167,20.254704360402016
35,0.9409905247693946,19.724574354700636
36,0.9410800298785089,19.1669929509017
37,0.9411690992972769,18.645105474258376
38,0.9412405199748628,18.20208745578884
39,0.9396538943116929,15.886815801146003
40,0.9396672017524452,15.524370053532317
41,0.9396696455036474,15.139704996600356
42,0.9396794382635218,14.757814579267963
43,0.9397082642410074,14.370917154868573
44,0.9397612474810333,13.98296793815258
45,0.9398342196005889,13.641113251438405
46,0.9399225966725369,13.287504856381029
47,0.9400206617141476,12.96896607951744
48,0.9401348121493731,12.668702204560352
49,0.9402601272304966,12.414469225656516
50,0.9403723727360052,12.133599436651147
