time,order,avg_nn_distance
1,0.9168069967439676,27.602586699480977
2,0.9167043627726221,27.382716726942206
3,0.9165598211916033,27.125389472708495
4,0.916367346112542,26.80714847303665
5,0.9161222617105893,26.528418122808944
6,0.9158147370073746,26.274213192671308
7,0.9154501896186076,26.02975301967407
8,0.9150228531099218,25.77229753486287
9,0.9145282823821524,25.48144781477801
10,0.9139634784375242,25.217016117578506
11,0.9133337262689635,24.970837776955506
12,0.9113487246730414,24.857985950037357
13,0.9113802027135659,24.659273173646593
14,0.9114572593990298,24.483728807606997
15,0.9143872633195906,23.77938898557447
16,0.909410361536201,23.613501256742587
17,0.9096307345763244,23.497172511032414
18,0.9098417862082373,23.436626267745986
19,0.9166922359106274,23.662094730111686
20,0.9168705115342725,23.55134703677498
21,0.9170317896312473,23.487379817541616
22,0.917174975416737,23.467020308348435
23,0.9107689512022752,23.739154064899886
24,0.9108772001477505,23.711620978324913
25,0.9109707744056963,23.67181835556023
26,0.9110467711676775,23.64145495743506
27,0.9078316695307523,24.580003320088363
28,0.9015480300785952,25.156794915965552
29,0.892265048316587,24.01194408794398
30,0.8925598630481588,23.954278761843565
31,0.8928404571987351,23.906751447193916
32,0.8871822922770451,24.404730974108375
33,0.8875040133248993,24.36166666941022
34,0.8878058686271205,24.33099971221275
35,0.8881117563537175,24.2997496595992
36,0.8884130701944476,24.224248171322426
37,0.8887021050296064,24.141288888509457
38,0.8889836499425127,24.03134923672134
39,0.8892361619017056,23.918554302285994
40,0.8894630756426747,23.760552292959165
41,0.8896620558910598,23.576239815051157
42,0.8898370005717585,23.385664365262546
43,0.889992557063562,23.197995442811848
44,0.890137999401106,22.990441388766566
45,0.8902620018867415,22.775525263997743
46,0.8903492946821047,22.56817999266952
47,0.8904035330635439,22.357085447464257
48,0.8904318310470106,22.114121774546263
49,0.8904458683826648,21.85795159131284
50,0.8904598689362396,21.612411465486545
