time,order,avg_nn_distance
1,0.9147838802417957,28.826896328922704
2,0.9183907624996145,29.191005523799742
3,0.9182299991167173,29.019459636480985
4,0.9180508092446132,28.87457003888853
5,0.9178577564848169,28.757493664226214
6,0.9176497704863269,28.65974265806824
7,0.9174263815234726,28.579547190218296
8,0.9171784725600729,28.514847000537024
9,0.9168852092117327,28.47500308767506
10,0.9165656781144988,28.41363885150033
11,0.9162321515201275,28.289662755295275
12,0.9208770346333255,28.215461045579232
13,0.9206036976927298,28.079044540881505
14,0.9203226220672572,27.942767398203095
15,0.9200360022441579,27.798025845581737
16,0.9197523702354152,27.550907112959585
17,0.9194709143267867,27.274847045289288
18,0.9149262117471847,27.15788088292064
19,0.9147082430607679,26.904559326044936
20,0.9144976843767665,26.659780522691843
21,0.9142980170942374,26.43379029272136
22,0.9141100613373699,26.223730599156834
23,0.9139323442011166,25.990156440304514
24,0.9137622534547433,25.764553144037567
25,0.9135983082917408,25.544300532419882
26,0.9134396556181159,25.33549072858541
27,0.9132814367552468,25.125000868459107
28,0.9131186452731028,24.928878665327943
29,0.912952081901389,24.743579785189212
30,0.9127817156378832,24.567378890594988
31,0.9126072428189628,24.399066821519963
32,0.915753339335764,26.114941018484718
33,0.9162140047112385,25.961241425957155
34,0.9166293187169569,25.82124110241208
35,0.9170037215909467,25.691233664131243
36,0.917335936848066,25.56795398014961
37,0.9176070718828471,25.43896914696701
38,0.9178368308394111,25.320186776195648
39,0.9180456962018623,25.217623584621983
40,0.918234501824119,25.130748274016458
41,0.9184029067572866,25.05773796560745
42,0.9224933536743214,24.69785129964459
43,0.9226635899158233,24.59960789584456
44,0.9228694873623141,24.499940050602763
45,0.9230575635337691,24.402641123309195
46,0.923264039076697,24.335524972554417
47,0.9235217328613975,24.28115726185554
48,0.9311362203872888,23.307810939152613
49,0.931498932836331,23.26194179160903
50,0.935548099518071,23.754373926004376
