time,order,avg_nn_distance
1,0.9197610165869888,31.120851087923842
2,0.9202541210761814,30.827708419309182
3,0.9206946262998643,30.439891918691284
4,0.9210727095299228,30.006278677078555
5,0.9213870533525168,29.525695117748345
6,0.9216617884614519,28.96488587965452
7,0.9218369076692015,28.48676985684191
8,0.9220425051996541,28.087478245791004
9,0.9222769881573482,27.699371889185628
10,0.9224553410494658,27.293356761820394
11,0.9226245055450749,26.91123529412303
12,0.9227849649607031,26.615243889627465
13,0.9228691413786981,26.389176447432504
14,0.9228865862240574,26.11697374602275
15,0.9229040778078211,25.98513587590144
16,0.9229172271769803,25.77124275380366
17,0.9228831067913368,25.622382543103118
18,0.9228490648115526,25.581571708703446
19,0.9228383537395471,25.626060435852924
20,0.922858297911128,25.589339565629444
21,0.9228989953125086,25.406642197072347
22,0.9229556295212675,25.16988401047507
23,0.923010460708705,24.95477194690391
24,0.9230665864130517,24.77256157120988
25,0.9231501244924363,24.510497694307013
26,0.9232176288281099,24.1626691357905
27,0.9283843957145136,23.304831347231293
28,0.9284126081640864,22.931611025215297
29,0.9283972196180206,22.597180639788025
30,0.928329582304961,22.29215103222932
31,0.9282109935673266,21.997699219041298
32,0.9280544684020939,21.67666734023171
33,0.9278850642966515,21.299856067239816
34,0.9277244734643365,20.898840596407613
35,0.9275742245327275,20.44692918743756
36,0.9274283886971101,20.02396654678557
37,0.932155326237181,20.472759924073582
38,0.9321332420094111,20.03214048585782
39,0.9321067290548178,19.7026303460462
40,0.9320670066162913,19.474992389143534
41,0.931996463685141,19.268132532462776
42,0.9319544234232617,19.110109502556707
43,0.931893314224514,18.802304151253896
44,0.9318382517940347,18.42973757527847
45,0.9318107950867676,18.028990650746113
46,0.9317945992559887,17.765107572102547
47,0.9317946704624264,17.837317697869633
48,0.9317957643832149,17.939882754929442
49,0.9317921925511699,18.075755058351266
50,0.9317022367922329,18.222559746726358
